# ------------------------------
# XFoil Interface for Python
# ------------------------------
# 
# Airfoil,naca0012
# Reynolds number,1300000.0
# Ncrit,9.0
# Mach,0.0
# n_node,250
# max_iter, 300
# ------------------------------
# alpha_deg, cl, cd, cm, cpmin, top_xtr, bot_xtr
5.600000000000001421e+00 6.197096705436706543e-01 8.628658019006252289e-03 2.460331190377473831e-03 -2.246171236038208008e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.700000000000001066e+00 6.336995959281921387e-01 8.749209344387054443e-03 1.793056260794401169e-03 -2.311405897140502930e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.800000000000000711e+00 6.476618647575378418e-01 8.857112377882003784e-03 1.142343273386359215e-03 -2.378884553909301758e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.900000000000000355e+00 6.614225506782531738e-01 8.980550803244113922e-03 5.240960163064301014e-04 -2.446384668350219727e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.000000000000000000e+00 6.751274466514587402e-01 9.092891588807106018e-03 -7.439203182002529502e-05 -2.514432430267333984e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.100000000000001421e+00 6.887138485908508301e-01 9.204650297760963440e-03 -6.449018837884068489e-04 -2.582710504531860352e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.199999999999999289e+00 7.020848989486694336e-01 9.328212589025497437e-03 -1.178394304588437080e-03 -2.651013135910034180e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.300000000000000711e+00 7.154160737991333008e-01 9.432259947061538696e-03 -1.686907606199383736e-03 -2.722228050231933594e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.400000000000002132e+00 7.284045219421386719e-01 9.559812955558300018e-03 -2.137636067345738411e-03 -2.793614864349365234e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.500000000000000000e+00 7.417479157447814941e-01 9.661471471190452576e-03 -2.648624125868082047e-03 -2.866710662841796875e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.600000000000001421e+00 7.554880976676940918e-01 9.786024689674377441e-03 -3.271374385803937912e-03 -2.941612720489501953e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.699999999999999289e+00 7.692759037017822266e-01 9.890810586512088776e-03 -3.888329025357961655e-03 -3.017289161682128906e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.800000000000000711e+00 7.829067707061767578e-01 1.000975258648395538e-02 -4.484057892113924026e-03 -3.093236446380615234e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.900000000000002132e+00 7.964962720870971680e-01 1.012629736214876175e-02 -5.065849050879478455e-03 -3.169674396514892578e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 8.100729584693908691e-01 1.023345440626144409e-02 -5.641011521220207214e-03 -3.250055551528930664e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.100000000000001421e+00 8.233982920646667480e-01 1.037569623440504074e-02 -6.184279918670654297e-03 -3.330028295516967773e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.199999999999999289e+00 8.369645476341247559e-01 1.046935748308897018e-02 -6.747385021299123764e-03 -3.411781787872314453e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.300000000000000711e+00 nan nan nan nan 1.000000000000000000e+00 1.000000000000000000e+00
7.400000000000002132e+00 8.636023402214050293e-01 1.072851661592721939e-02 -7.816807366907596588e-03 -3.575402498245239258e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.500000000000000000e+00 8.769965767860412598e-01 1.082831714302301407e-02 -8.347967639565467834e-03 -3.658619165420532227e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.600000000000001421e+00 8.853740096092224121e-01 1.092973537743091583e-02 -7.821731269359588623e-03 -3.725377798080444336e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.699999999999999289e+00 8.935364484786987305e-01 1.105429418385028839e-02 -7.261903025209903717e-03 -3.791597843170166016e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.800000000000000711e+00 9.019573330879211426e-01 1.115314196795225143e-02 -6.735987961292266846e-03 -3.859867811203002930e+00 1.000000000000000000e+00 1.000000000000000000e+00
7.900000000000002132e+00 9.104700684547424316e-01 1.124376989901065826e-02 -6.225635763257741928e-03 -3.931303024291992188e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.000000000000000000e+00 9.188419580459594727e-01 1.135012693703174591e-02 -5.696713458746671677e-03 -4.002789020538330078e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.100000000000001421e+00 9.270130991935729980e-01 1.147872209548950195e-02 -5.138121545314788818e-03 -4.073813438415527344e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.199999999999999289e+00 9.353105425834655762e-01 1.159804966300725937e-02 -4.594831727445125580e-03 -4.145375251770019531e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.300000000000000711e+00 9.439237713813781738e-01 1.168893091380596161e-02 -4.101695492863655090e-03 -4.219029903411865234e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.400000000000002132e+00 9.524060487747192383e-01 1.179611869156360626e-02 -3.592448541894555092e-03 -4.292677402496337891e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.500000000000000000e+00 9.607753753662109375e-01 1.191770099103450775e-02 -3.069860627874732018e-03 -4.366394996643066406e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.600000000000001421e+00 9.688739180564880371e-01 1.206985209137201309e-02 -2.507387660443782806e-03 -4.438979625701904297e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.699999999999999289e+00 9.774110317230224609e-01 1.218459382653236389e-02 -2.010706812143325806e-03 -4.513696670532226562e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.800000000000000711e+00 9.861444830894470215e-01 1.228467840701341629e-02 -1.549173612147569656e-03 -4.590090274810791016e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.900000000000002132e+00 9.947934746742248535e-01 1.239731814712285995e-02 -1.081234542652964592e-03 -4.666790008544921875e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.003332972526550293e+00 1.252490840852260590e-02 -6.029698415659368038e-04 -4.743629932403564453e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.100000000000001421e+00 1.011616826057434082e+00 1.268201693892478943e-02 -9.006428444990888238e-05 -4.821604251861572266e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.200000000000002842e+00 1.020039796829223633e+00 1.283132098615169525e-02 4.027441318612545729e-04 -4.901038169860839844e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.300000000000000711e+00 1.028963327407836914e+00 1.293747033923864365e-02 8.160868310369551182e-04 -4.983757019042968750e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.400000000000002132e+00 1.037800550460815430e+00 1.305466145277023315e-02 1.237313961610198021e-03 -5.066677570343017578e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.500000000000000000e+00 1.046528220176696777e+00 1.318334322422742844e-02 1.670301076956093311e-03 -5.149764060974121094e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.600000000000001421e+00 1.055127501487731934e+00 1.332770474255084991e-02 2.116343472152948380e-03 -5.232810020446777344e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.700000000000002842e+00 1.063457608222961426e+00 1.350340154021978378e-02 2.596383914351463318e-03 -5.314620971679687500e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.800000000000000711e+00 1.071819186210632324e+00 1.368352118879556656e-02 3.069267608225345612e-03 -5.396227836608886719e+00 1.000000000000000000e+00 1.000000000000000000e+00
9.900000000000002132e+00 1.080931782722473145e+00 1.379894278943538666e-02 3.426037961617112160e-03 -5.482694625854492188e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+01 1.089983582496643066e+00 1.392609067261219025e-02 3.782713552936911583e-03 -5.569522857666015625e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.010000000000000142e+01 1.099020719528198242e+00 1.406000275164842606e-02 4.132132977247238159e-03 -5.657088756561279297e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.020000000000000284e+01 1.107964634895324707e+00 1.420785300433635712e-02 4.485941957682371140e-03 -5.744891643524169922e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.030000000000000071e+01 1.116720318794250488e+00 1.437850203365087509e-02 4.858704283833503723e-03 -5.832164764404296875e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.040000000000000213e+01 1.125029444694519043e+00 1.459667645394802094e-02 5.289115477353334427e-03 -5.916703224182128906e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.050000000000000000e+01 1.133810281753540039e+00 1.477271225303411484e-02 5.654579028487205505e-03 -6.003644943237304688e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.060000000000000142e+01 1.143024206161499023e+00 1.490918546915054321e-02 5.956002976745367050e-03 -6.093829154968261719e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.070000000000000284e+01 1.152130961418151855e+00 1.505757216364145279e-02 6.266074720770120621e-03 -6.187673091888427734e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.080000000000000071e+01 1.161178827285766602e+00 1.521255914121866226e-02 6.577880587428808212e-03 -6.282032489776611328e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.090000000000000213e+01 1.170168519020080566e+00 1.537364162504673004e-02 6.891474593430757523e-03 -6.376884937286376953e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.100000000000000000e+01 1.178991556167602539e+00 1.555091422051191330e-02 7.221751846373081207e-03 -6.471467971801757812e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.110000000000000142e+01 1.187544822692871094e+00 1.575367152690887451e-02 7.583039812743663788e-03 -6.564939498901367188e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.120000000000000284e+01 1.195550084114074707e+00 1.600724831223487854e-02 8.013643324375152588e-03 -6.654996395111083984e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.130000000000000071e+01 1.203888177871704102e+00 1.622827537357807159e-02 8.402525447309017181e-03 -6.746910572052001953e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.140000000000000213e+01 1.212968826293945312e+00 1.637911610305309296e-02 8.692103438079357147e-03 -6.844452381134033203e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.150000000000000000e+01 1.221888184547424316e+00 1.654336787760257721e-02 8.998140692710876465e-03 -6.941763877868652344e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.160000000000000142e+01 1.230698108673095703e+00 1.671583950519561768e-02 9.313453920185565948e-03 -7.039258480072021484e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.170000000000000284e+01 1.239424705505371094e+00 1.689377427101135254e-02 9.634663350880146027e-03 -7.137133598327636719e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.180000000000000071e+01 1.248053193092346191e+00 1.707822084426879883e-02 9.964026510715484619e-03 -7.235254764556884766e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.190000000000000213e+01 1.256436467170715332e+00 1.728215813636779785e-02 1.032051257789134979e-02 -7.332508563995361328e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.200000000000000000e+01 1.264465332031250000e+00 1.751450076699256897e-02 1.071859337389469147e-02 -7.427932262420654297e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.210000000000000142e+01 1.271897912025451660e+00 1.779490336775779724e-02 1.118982955813407898e-02 -7.519443035125732422e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.220000000000000284e+01 1.278743863105773926e+00 1.811983995139598846e-02 1.173522509634494781e-02 -7.606473445892333984e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.230000000000000071e+01 1.287290096282958984e+00 1.829692721366882324e-02 1.207124814391136169e-02 -7.705485343933105469e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.240000000000000213e+01 1.295595645904541016e+00 1.849075034260749817e-02 1.243409328162670135e-02 -7.803550720214843750e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.250000000000000000e+01 1.303706526756286621e+00 1.869678311049938202e-02 1.281745918095111847e-02 -7.901059627532958984e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.260000000000000142e+01 1.311661243438720703e+00 1.891129463911056519e-02 1.321624871343374252e-02 -7.998326778411865234e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.270000000000000284e+01 1.319482445716857910e+00 1.913191564381122589e-02 1.362747419625520706e-02 -8.096300125122070312e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.280000000000000071e+01 1.327176809310913086e+00 1.935782842338085175e-02 1.405026204884052277e-02 -8.197179794311523438e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.290000000000000213e+01 1.334727644920349121e+00 1.958966441452503204e-02 1.448668260127305984e-02 -8.297924041748046875e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.300000000000000000e+01 1.342046380043029785e+00 1.983391121029853821e-02 1.494707912206649780e-02 -8.397913932800292969e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.310000000000000142e+01 1.348966717720031738e+00 2.010216377675533295e-02 1.545108761638402939e-02 -8.495903015136718750e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.320000000000000284e+01 1.355330705642700195e+00 2.040445432066917419e-02 1.601784676313400269e-02 -8.590569496154785156e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.330000000000000071e+01 1.360699892044067383e+00 2.076852135360240936e-02 1.670084893703460693e-02 -8.678439140319824219e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.340000000000000213e+01 1.365069985389709473e+00 2.118320018053054810e-02 1.750858128070831299e-02 -8.759119987487792969e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.350000000000000000e+01 1.371831059455871582e+00 2.139742486178874969e-02 1.806697435677051544e-02 -8.857559204101562500e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.360000000000000142e+01 1.377892971038818359e+00 2.163008600473403931e-02 1.873109489679336548e-02 -8.952205657958984375e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.370000000000000284e+01 1.383496046066284180e+00 2.188083715736865997e-02 1.945104449987411499e-02 -9.044455528259277344e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.380000000000000071e+01 1.388812899589538574e+00 2.214844152331352234e-02 2.019041217863559723e-02 -9.135315895080566406e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.390000000000000213e+01 1.393915534019470215e+00 2.243105322122573853e-02 2.093329466879367828e-02 -9.225207328796386719e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.400000000000000000e+01 1.398862838745117188e+00 2.272886037826538086e-02 2.166667580604553223e-02 -9.314455986022949219e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.410000000000000142e+01 1.403644919395446777e+00 2.304184436798095703e-02 2.239055559039115906e-02 -9.402967453002929688e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.420000000000000284e+01 1.408279776573181152e+00 2.337037026882171631e-02 2.310000546276569366e-02 -9.490825653076171875e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.430000000000000071e+01 1.412759780883789062e+00 2.371487207710742950e-02 2.379474788904190063e-02 -9.578014373779296875e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.440000000000000213e+01 1.417047858238220215e+00 2.407850511372089386e-02 2.447655983269214630e-02 -9.664233207702636719e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.450000000000000000e+01 1.421083569526672363e+00 2.446652948856353760e-02 2.514781989157199860e-02 -9.748978614807128906e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.460000000000000142e+01 1.424666404724121094e+00 2.489096112549304962e-02 2.582437545061111450e-02 -9.830739974975585938e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.470000000000000284e+01 1.427768707275390625e+00 2.535960078239440918e-02 2.649877406656742096e-02 -9.909125328063964844e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.480000000000000071e+01 1.430185914039611816e+00 2.588602714240550995e-02 2.718233130872249603e-02 -9.982464790344238281e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.490000000000000213e+01 1.431742787361145020e+00 2.649006061255931854e-02 2.787085063755512238e-02 -1.004916286468505859e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.500000000000000000e+01 1.432152748107910156e+00 2.719669602811336517e-02 2.856709249317646027e-02 -1.010680866241455078e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.510000000000000142e+01 1.431994795799255371e+00 2.797443419694900513e-02 2.921341359615325928e-02 -1.015934658050537109e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.520000000000000284e+01 1.435746788978576660e+00 2.847988717257976532e-02 2.959889546036720276e-02 -1.024102306365966797e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.530000000000000071e+01 1.439103960990905762e+00 2.902725152671337128e-02 2.996609359979629517e-02 -1.031987285614013672e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.540000000000000213e+01 1.442126154899597168e+00 2.961830794811248779e-02 3.030258603394031525e-02 -1.039626407623291016e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.550000000000000000e+01 1.444848418235778809e+00 3.025340102612972260e-02 3.060052730143070221e-02 -1.047041416168212891e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.560000000000000142e+01 1.447246313095092773e+00 3.093238547444343567e-02 3.086123615503311157e-02 -1.054215240478515625e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.570000000000000284e+01 1.449364900588989258e+00 3.165651857852935791e-02 3.107648342847824097e-02 -1.061174678802490234e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.580000000000000071e+01 1.451253294944763184e+00 3.242688253521919250e-02 3.123809397220611572e-02 -1.067949199676513672e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.590000000000000213e+01 1.452901244163513184e+00 3.324474394321441650e-02 3.134347498416900635e-02 -1.074527931213378906e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.600000000000000000e+01 1.454287886619567871e+00 3.410995379090309143e-02 3.139572590589523315e-02 -1.080899238586425781e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.610000000000000142e+01 1.455463886260986328e+00 3.502237796783447266e-02 3.138908743858337402e-02 -1.087094211578369141e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.620000000000000284e+01 1.456419229507446289e+00 3.598626703023910522e-02 3.131825104355812073e-02 -1.093097400665283203e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.630000000000000071e+01 1.457140326499938965e+00 3.700612485408782959e-02 3.118133358657360077e-02 -1.099077415466308594e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.640000000000000213e+01 1.457564353942871094e+00 3.808436170220375061e-02 3.098451532423496246e-02 -1.104857921600341797e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.650000000000000000e+01 1.457642436027526855e+00 3.922811895608901978e-02 3.072071634232997894e-02 -1.110321521759033203e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.660000000000000142e+01 1.457427859306335449e+00 4.043958336114883423e-02 3.038696572184562683e-02 -1.115499305725097656e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.670000000000000284e+01 1.456826448440551758e+00 4.172929748892784119e-02 2.997720055282115936e-02 -1.120302677154541016e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.680000000000000071e+01 1.455816388130187988e+00 4.310189932584762573e-02 2.949591912329196930e-02 -1.124705219268798828e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.690000000000000213e+01 1.454239606857299805e+00 4.456816241145133972e-02 2.894008904695510864e-02 -1.128564548492431641e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.700000000000000000e+01 1.452118039131164551e+00 4.614118114113807678e-02 2.829845994710922241e-02 -1.131874752044677734e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.710000000000000142e+01 1.449408411979675293e+00 4.782684892416000366e-02 2.756957337260246277e-02 -1.134583950042724609e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.720000000000000284e+01 1.445982813835144043e+00 4.963982105255126953e-02 2.674787864089012146e-02 -1.136566257476806641e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.730000000000000071e+01 1.441764712333679199e+00 5.159148573875427246e-02 2.583644352853298187e-02 -1.137742424011230469e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.740000000000000213e+01 1.436811923980712891e+00 5.367438495159149170e-02 2.483680471777915955e-02 -1.138145065307617188e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.750000000000000000e+01 1.431149601936340332e+00 5.588929727673530579e-02 2.374915964901447296e-02 -1.137779617309570312e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.760000000000000142e+01 1.424777626991271973e+00 5.824220553040504456e-02 2.257828786969184875e-02 -1.136633872985839844e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.770000000000000284e+01 1.417631149291992188e+00 6.071615591645240784e-02 2.134293504059314728e-02 -1.134656333923339844e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.780000000000000071e+01 1.409835457801818848e+00 6.331840902566909790e-02 2.003488317131996155e-02 -1.131929683685302734e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.790000000000000213e+01 1.401430010795593262e+00 6.604073196649551392e-02 1.865934953093528748e-02 -1.128479194641113281e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.800000000000000000e+01 1.392472147941589355e+00 6.885908544063568115e-02 1.723752915859222412e-02 -1.124363231658935547e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.810000000000000142e+01 1.383038520812988281e+00 7.177588343620300293e-02 1.576972007751464844e-02 -1.119636535644531250e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.820000000000000284e+01 1.373191952705383301e+00 7.479221373796463013e-02 1.424301974475383759e-02 -1.114326381683349609e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.830000000000000071e+01 1.206319689750671387e+00 9.129713475704193115e-02 1.398457959294319153e-02 -9.819377899169921875e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.840000000000000213e+01 1.352557301521301270e+00 8.104520291090011597e-02 1.108035538345575333e-02 -1.102255058288574219e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.850000000000000000e+01 1.341847658157348633e+00 8.427299559116363525e-02 9.447116404771804810e-03 -1.095546627044677734e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.860000000000000142e+01 1.331015467643737793e+00 8.755856752395629883e-02 7.777846883982419968e-03 -1.088500404357910156e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.870000000000000284e+01 1.320168495178222656e+00 9.085723757743835449e-02 6.099468097090721130e-03 -1.081243991851806641e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.880000000000000071e+01 1.309158682823181152e+00 9.420359879732131958e-02 4.394640680402517319e-03 -1.073611640930175781e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.890000000000000213e+01 1.298279881477355957e+00 9.757041186094284058e-02 2.669565379619598389e-03 -1.065874195098876953e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.900000000000000000e+01 1.287593126296997070e+00 1.009286716580390930e-01 9.323011618107557297e-04 -1.058099555969238281e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.910000000000000142e+01 1.277111411094665527e+00 1.042676270008087158e-01 -8.002875838428735733e-04 -1.050324916839599609e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.920000000000000284e+01 1.266889333724975586e+00 1.075797975063323975e-01 -2.531552221626043320e-03 -1.042597866058349609e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.930000000000000071e+01 1.257060647010803223e+00 1.108570396900177002e-01 -4.265434108674526215e-03 -1.035037899017333984e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.940000000000000213e+01 1.247695446014404297e+00 1.140926703810691833e-01 -5.994811188429594040e-03 -1.027730274200439453e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.950000000000000000e+01 1.238840699195861816e+00 1.172368749976158142e-01 -7.695760577917098999e-03 -1.020773315429687500e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.960000000000000142e+01 1.230496883392333984e+00 1.202903687953948975e-01 -9.363629855215549469e-03 -1.014184951782226562e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.970000000000000284e+01 1.222392559051513672e+00 1.233436912298202515e-01 -1.105284597724676132e-02 -1.007596874237060547e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.980000000000000071e+01 1.215090632438659668e+00 1.262566298246383667e-01 -1.268816646188497543e-02 -1.001720333099365234e+01 1.000000000000000000e+00 1.000000000000000000e+00
1.990000000000000213e+01 1.208298087120056152e+00 1.290913373231887817e-01 -1.430207863450050354e-02 -9.962009429931640625e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+01 9.076551795005798340e-01 2.068639099597930908e-01 -6.115077435970306396e-02 -4.739087104797363281e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.010000000000000142e+01 1.196113348007202148e+00 1.346269696950912476e-01 -1.751530915498733521e-02 -9.860556602478027344e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.020000000000000284e+01 9.168772101402282715e-01 2.080007940530776978e-01 -6.225058063864707947e-02 -4.892542839050292969e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.030000000000000071e+01 1.184835553169250488e+00 1.401002407073974609e-01 -2.076905965805053711e-02 -9.760623931884765625e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.040000000000000213e+01 1.179293036460876465e+00 1.428581178188323975e-01 -2.244867570698261261e-02 -9.707822799682617188e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.050000000000000000e+01 1.174405455589294434e+00 1.455049514770507812e-01 -2.408027462661266327e-02 -9.661277770996093750e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.060000000000000142e+01 1.169305801391601562e+00 1.482258737087249756e-01 -2.578209154307842255e-02 -9.609070777893066406e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.070000000000000284e+01 1.164817810058593750e+00 1.508039236068725586e-01 -2.741855941712856293e-02 -9.563305854797363281e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.080000000000000071e+01 1.159925103187561035e+00 1.535032391548156738e-01 -2.914091013371944427e-02 -9.509284019470214844e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.090000000000000213e+01 1.155846714973449707e+00 1.560322642326354980e-01 -3.077512606978416443e-02 -9.464703559875488281e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.100000000000000000e+01 1.151124835014343262e+00 1.587318181991577148e-01 -3.254468739032745361e-02 -9.407710075378417969e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.110000000000000142e+01 1.147338628768920898e+00 1.612493544816970825e-01 -3.420896455645561218e-02 -9.362120628356933594e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.120000000000000284e+01 1.143024325370788574e+00 1.639143377542495728e-01 -3.599038347601890564e-02 -9.305564880371093750e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.130000000000000071e+01 1.139257669448852539e+00 1.664704531431198120e-01 -3.771984204649925232e-02 -9.254848480224609375e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.140000000000000213e+01 nan nan nan nan 1.000000000000000000e+00 1.000000000000000000e+00
2.150000000000000000e+01 1.131614565849304199e+00 1.716645658016204834e-01 -4.128895327448844910e-02 -9.143272399902343750e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.160000000000000142e+01 1.128415942192077637e+00 1.741427779197692871e-01 -4.300585016608238220e-02 -9.094136238098144531e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.170000000000000284e+01 1.124302983283996582e+00 1.768508553504943848e-01 -4.489172622561454773e-02 -9.026813507080078125e+00 1.000000000000000000e+00 1.000000000000000000e+00
2.180000000000000071e+01 1.120984792709350586e+00 1.793861985206604004e-01 -4.667275398969650269e-02 -8.970345497131347656e+00 1.000000000000000000e+00 1.000000000000000000e+00
